snap_dt,srce,region,province,property_type,property_state,size_group,count,mt_util_min,mt_util_max,mt_util_avg,mt_tot_min,mt_tot_max,mt_tot_avg,price_min,price_max,price_avg,etl_uf_x_mt2_min,etl_uf_x_mt2_max,etl_uf_x_mt2_avg,etl_value_min,etl_value_max,etl_value_avg,etl_score_min,etl_score_max,etl_score_avg
20200725,portal inmobiliario,rm,colina,house,usada,2HTO250,58,205,250,231,432,6000,2319,11900,20500,14684,52,83,64,4363,57200,20543,323,4512,1478
20200724,portal inmobiliario,rm,colina,house,usada,2HTO250,54,205,250,229,432,6000,2360,11900,20500,14585,52,83,64,4363,59124,20761,323,4927,1496
20200721,portal inmobiliario,rm,colina,house,usada,3HTO4H,42,304,400,342,130,10000,3864,6400,24900,18634,39,76,56,3338,75024,36484,521,4168,2022
20200724,portal inmobiliario,rm,colina,house,usada,3HTO4H,43,305,400,349,130,7000,3856,6400,24500,16758,31,73,50,3192,66666,37761,193,4150,2330
20200725,portal inmobiliario,rm,colina,house,usada,3HTO4H,42,304,400,351,130,7000,3774,6400,24500,16967,31,73,51,3192,66666,36716,193,4150,2254
20200718,portal inmobiliario,rm,colina,house,usada,3HTO4H,40,304,400,342,770,10000,3967,13500,24900,18805,39,76,56,11807,77055,37539,573,4168,2080
20200723,portal inmobiliario,rm,colina,house,usada,3HTO4H,37,304,400,346,130,10000,3737,6400,24500,18541,39,76,56,3338,67491,35140,364,3488,1947
20200718,portal inmobiliario,rm,colina,house,usada,4HTO5H,10,411,500,469,800,8000,4786,16900,25000,20555,34,58,45,9798,74167,42697,529,3945,2128
20200723,portal inmobiliario,rm,colina,house,usada,4HTO5H,9,411,500,456,2742,5000,4562,16900,24990,20633,34,58,46,23801,76797,47718,991,4151,2387
20200721,portal inmobiliario,rm,colina,house,usada,4HTO5H,9,411,500,470,800,8000,4762,16900,24990,20399,34,58,44,9798,74167,43358,529,3945,2179
20200724,portal inmobiliario,rm,colina,house,usada,4HTO5H,7,411,500,463,4800,5000,4943,12000,21000,18031,26,51,40,48892,89815,66318,2819,5045,3737
20200725,portal inmobiliario,rm,colina,house,usada,4HTO5H,7,411,500,463,4800,5000,4943,12000,21000,18031,26,51,40,48892,89815,66318,2819,5045,3737
20200723,portal inmobiliario,rm,colina,house,usada,5HTO1K,4,522,700,588,230,5200,3858,15700,24500,20523,31,68,48,9360,68603,46173,596,3018,2156
20200721,portal inmobiliario,rm,colina,house,usada,5HTO1K,3,522,700,591,230,5000,3410,15700,24500,21397,44,68,53,9360,68603,43557,596,2859,1869
20200718,portal inmobiliario,rm,colina,house,usada,5HTO1K,3,522,700,591,230,5000,3410,15700,24500,21400,44,68,53,9360,68603,43557,596,2858,1869
20200724,portal inmobiliario,rm,colina,house,usada,5HTO1K,2,580,700,640,230,5200,2715,15700,17900,16800,31,68,50,9360,54023,31692,596,3018,1807
20200725,portal inmobiliario,rm,colina,house,usada,5HTO1K,2,507,700,604,150,230,190,11400,15700,13550,68,76,72,5799,9360,7580,508,596,552
20200725,portal inmobiliario,rm,colina,house,usada,5KTO10K,1,5275,5275,5275,5275,5275,5275,13000,13000,13000,2,2,2,109218,109218,109218,8401,8401,8401
20200723,portal inmobiliario,rm,colina,house,usada,5KTO10K,1,5275,5275,5275,5275,5275,5275,13000,13000,13000,2,2,2,109218,109218,109218,8401,8401,8401
20200724,portal inmobiliario,rm,colina,house,usada,5KTO10K,1,5275,5275,5275,5275,5275,5275,13000,13000,13000,2,2,2,109218,109218,109218,8401,8401,8401
20200725,portal inmobiliario,rm,colina,house,usada,80TO90,9,71,90,82,60,193,137,1284,4390,2721,17,52,35,619,1674,1099,276,572,420
20200721,portal inmobiliario,rm,colina,house,usada,80TO90,17,42,90,75,60,480,193,1111,4990,2884,19,79,40,518,2538,1192,266,707,424
20200718,portal inmobiliario,rm,colina,house,usada,80TO90,17,42,90,74,60,480,192,1111,4990,2833,19,79,40,357,2538,1171,266,707,421
20200724,portal inmobiliario,rm,colina,house,usada,80TO90,10,66,90,80,60,193,132,1111,4390,2560,17,52,33,557,1674,1045,276,572,429
20200723,portal inmobiliario,rm,colina,house,usada,80TO90,17,51,90,76,60,480,156,1111,4990,2641,19,62,36,357,1861,1057,266,707,412
20200721,portal inmobiliario,rm,colina,house,usada,90TO100,1,100,100,100,220,220,220,5590,5590,5590,56,56,56,1592,1592,1592,284,284,284
20200724,portal inmobiliario,rm,colina,house,usada,90TO100,4,92,100,95,80,716,293,2083,6500,4019,26,65,43,1096,5172,2350,412,795,539
20200723,portal inmobiliario,rm,colina,house,usada,90TO100,4,92,100,97,80,716,304,2083,6500,4544,26,65,48,1096,5172,2388,284,795,507
20200725,portal inmobiliario,rm,colina,house,usada,90TO100,4,92,100,95,80,716,293,2083,6500,4019,26,65,43,1096,5172,2350,412,795,539
20200723,portal inmobiliario,rm,colina,house,usada,GT10K,1,250201,250201,250201,468,468,468,12250,12250,12250,26,26,26,1763299,1763299,1763299,143942,143942,143942
20200721,portal inmobiliario,rm,colina,house,usada,GT10K,1,250201,250201,250201,468,468,468,12250,12250,12250,26,26,26,1763299,1763299,1763299,143942,143942,143942
20200725,portal inmobiliario,rm,colina,house,usada,GT10K,1,250201,250201,250201,468,468,468,12250,12250,12250,26,26,26,1763299,1763299,1763299,143942,143942,143942
20200724,portal inmobiliario,rm,colina,house,usada,GT10K,1,250201,250201,250201,468,468,468,12250,12250,12250,26,26,26,1763299,1763299,1763299,143942,143942,143942
20200718,portal inmobiliario,rm,colina,house,usada,GT10K,1,250201,250201,250201,468,468,468,12250,12250,12250,26,26,26,1763299,1763299,1763299,143942,143942,143942
20200723,portal inmobiliario,rm,colina,house,usada,LT30,2,1,1,1,171,501,336,4861,11500,8181,4861,11500,8181,843,3765,2304,173,327,250
20200721,portal inmobiliario,rm,colina,house,usada,LT30,3,1,8,4,171,5000,1891,4861,11500,7787,875,11500,5746,843,9515,4708,173,1359,620
20200724,portal inmobiliario,rm,colina,house,usada,LT30,12,1,1,1,171,7000,3036,4861,16800,12885,4861,16800,12885,843,44509,19426,173,3740,1463
20200725,portal inmobiliario,rm,colina,house,usada,LT30,12,1,1,1,171,7000,3036,4861,16800,12885,4861,16800,12885,843,44509,19426,173,3740,1463
20200718,portal inmobiliario,rm,colina,house,usada,LT30,1,1,1,1,171,171,171,4861,4861,4861,4861,4861,4861,843,843,843,173,173,173
20200723,portal inmobiliario,rm,curacavi,house,usada,130TO140,1,140,140,140,140,140,140,8159,8159,8159,58,58,58,774,774,774,94,94,94
20200724,portal inmobiliario,rm,curacavi,house,usada,130TO140,1,140,140,140,140,140,140,8159,8159,8159,58,58,58,774,774,774,94,94,94
20200725,portal inmobiliario,rm,curacavi,house,usada,130TO140,1,140,140,140,140,140,140,8159,8159,8159,58,58,58,774,774,774,94,94,94
20200718,portal inmobiliario,rm,curacavi,house,usada,150TO160,1,159,159,159,5140,5140,5140,6380,6380,6380,40,40,40,33433,33433,33433,5240,5240,5240
20200723,portal inmobiliario,rm,el bosque,aparment,usada,80TO90,1,52,52,52,54,54,54,1900,1900,1900,37,37,37,646,646,646,340,340,340
20200721,portal inmobiliario,rm,el bosque,aparment,usada,80TO90,9,52,57,56,54,57,56,1145,1900,1430,20,37,27,181,646,480,98,434,348
20200725,portal inmobiliario,rm,el bosque,aparment,usada,80TO90,1,52,52,52,54,54,54,1900,1900,1900,37,37,37,646,646,646,340,340,340
20200718,portal inmobiliario,rm,el bosque,aparment,usada,80TO90,9,52,57,56,54,57,56,1145,1900,1430,20,37,27,181,646,480,98,434,348
20200721,portal inmobiliario,rm,el bosque,house,usada,100TO110,1,110,110,110,206,206,206,2218,2218,2218,20,20,20,1318,1318,1318,594,594,594
20200723,portal inmobiliario,rm,el bosque,house,usada,100TO110,1,110,110,110,206,206,206,2218,2218,2218,20,20,20,1318,1318,1318,594,594,594
20200718,portal inmobiliario,rm,el bosque,house,usada,100TO110,1,110,110,110,206,206,206,2218,2218,2218,20,20,20,1318,1318,1318,594,594,594
20200723,portal inmobiliario,rm,el bosque,house,usada,110TO120,4,120,120,120,400,400,400,5650,5650,5650,47,47,47,2682,3629,3077,474,642,544
20200721,portal inmobiliario,rm,el bosque,house,usada,110TO120,2,120,120,120,400,400,400,5650,5650,5650,47,47,47,2998,2998,2998,530,530,530
20200724,portal inmobiliario,rm,el bosque,house,usada,110TO120,4,120,120,120,400,400,400,5650,5650,5650,47,47,47,2682,3629,3077,474,642,544
20200725,portal inmobiliario,rm,el bosque,house,usada,110TO120,4,120,120,120,400,400,400,5650,5650,5650,47,47,47,2682,3629,3077,474,642,544
20200721,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,162,162,162,2605,2605,2605,19,19,19,1514,1514,1514,581,581,581
20200718,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,162,162,162,2605,2605,2605,19,19,19,1514,1514,1514,581,581,581
20200723,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,162,162,162,2605,2605,2605,19,19,19,1514,1514,1514,581,581,581
20200725,portal inmobiliario,rm,el bosque,house,usada,130TO140,1,140,140,140,400,400,400,5650,5650,5650,40,40,40,3117,3117,3117,551,551,551
20200718,portal inmobiliario,rm,el bosque,house,usada,2HTO250,1,246,246,246,70,70,70,4166,4166,4166,60,60,60,1936,1936,1936,464,464,464
20200723,portal inmobiliario,rm,el bosque,house,usada,2HTO250,1,246,246,246,70,70,70,4166,4166,4166,60,60,60,1936,1936,1936,464,464,464
20200721,portal inmobiliario,rm,el bosque,house,usada,2HTO250,1,246,246,246,70,70,70,4166,4166,4166,60,60,60,1936,1936,1936,464,464,464
20200723,portal inmobiliario,rm,el bosque,house,usada,80TO90,4,41,85,64,46,170,90,1319,2534,1920,21,51,34,376,1218,657,189,480,338
20200725,portal inmobiliario,rm,el bosque,house,usada,80TO90,1,41,41,41,71,71,71,1319,1319,1319,32,32,32,376,376,376,285,285,285
20200724,portal inmobiliario,rm,el bosque,house,usada,80TO90,1,41,41,41,71,71,71,1319,1319,1319,32,32,32,376,376,376,285,285,285
20200721,portal inmobiliario,rm,el bosque,house,usada,80TO90,4,60,90,77,46,300,147,1475,4583,2736,21,51,39,446,3116,1342,189,679,437
20200718,portal inmobiliario,rm,el bosque,house,usada,80TO90,4,60,90,77,46,300,147,1475,4583,2736,21,51,39,446,3116,1342,189,679,437
20200718,portal inmobiliario,rm,el monte,house,usada,80TO90,1,60,60,60,70,70,70,1177,1177,1177,20,20,20,438,438,438,372,372,372
20200721,portal inmobiliario,rm,el monte,house,usada,80TO90,1,60,60,60,70,70,70,1177,1177,1177,20,20,20,438,438,438,372,372,372
20200724,portal inmobiliario,rm,el monte,house,usada,80TO90,1,90,90,90,160,160,160,2673,2673,2673,30,30,30,1654,1654,1654,618,618,618
20200723,portal inmobiliario,rm,el monte,house,usada,80TO90,2,60,90,75,70,160,115,1177,2673,1925,20,30,25,438,1654,1046,372,618,495
20200725,portal inmobiliario,rm,el monte,house,usada,80TO90,1,90,90,90,160,160,160,2673,2673,2673,30,30,30,1654,1654,1654,618,618,618
20200721,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,33,31,66,45,32,69,45,1240,3170,2390,31,67,56,152,816,394,73,300,165
20200723,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,69,31,75,41,31,75,41,1240,3125,2315,18,67,59,147,816,291,71,567,129
20200725,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,72,31,75,41,31,128,42,1354,3125,2335,18,67,60,147,1276,303,71,574,131
20200718,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,37,31,66,44,32,71,45,1240,10980,2629,31,239,62,156,749,367,47,290,150
20200724,portal inmobiliario,rm,estacion central,aparment,usada,80TO90,20,31,75,46,31,128,51,1354,3125,2232,18,67,52,147,1276,463,85,574,209
20200723,portal inmobiliario,rm,estacion central,aparment,nueva,80TO90,3,32,32,32,35,52,44,2259,2259,2259,71,71,71,257,470,363,113,208,161
20200718,portal inmobiliario,rm,estacion central,aparment,usada,90TO100,1,94,94,94,98,98,98,2777,2777,2777,30,30,30,1266,1266,1266,455,455,455
20200724,portal inmobiliario,rm,estacion central,aparment,usada,90TO100,1,93,93,93,93,93,93,4513,4513,4513,49,49,49,1232,1232,1232,272,272,272
20200721,portal inmobiliario,rm,estacion central,aparment,usada,90TO100,1,94,94,94,98,98,98,2777,2777,2777,30,30,30,1266,1266,1266,455,455,455
20200725,portal inmobiliario,rm,estacion central,aparment,usada,LT30,57,19,30,27,19,33,27,1300,2190,1749,52,80,66,109,257,141,65,120,81
20200724,portal inmobiliario,rm,estacion central,aparment,usada,LT30,14,19,30,25,19,33,26,1300,2190,1633,52,86,69,118,257,171,83,120,104
20200718,portal inmobiliario,rm,estacion central,aparment,usada,LT30,55,20,30,28,20,33,28,1400,2200,1772,55,80,66,109,257,139,65,117,78
20200723,portal inmobiliario,rm,estacion central,aparment,usada,LT30,62,19,30,27,19,33,28,1300,2200,1746,52,86,66,109,257,143,65,120,81
20200721,portal inmobiliario,rm,estacion central,aparment,usada,LT30,28,20,30,27,20,33,27,1400,2200,1726,55,86,67,110,257,151,65,117,87
20200724,portal inmobiliario,rm,estacion central,house,usada,100TO110,1,102,102,102,100,100,100,4513,4513,4513,45,45,45,2340,2340,2340,518,518,518
20200725,portal inmobiliario,rm,estacion central,house,usada,100TO110,1,102,102,102,100,100,100,4513,4513,4513,45,45,45,2340,2340,2340,518,518,518
20200718,portal inmobiliario,rm,estacion central,house,usada,110TO120,2,112,120,116,180,242,211,3993,5400,4697,36,45,41,2356,2912,2634,436,729,583
20200723,portal inmobiliario,rm,estacion central,house,usada,110TO120,2,112,120,116,180,242,211,3993,5400,4697,36,45,41,2356,2912,2634,436,729,583
20200721,portal inmobiliario,rm,estacion central,house,usada,110TO120,2,112,120,116,180,242,211,3993,5400,4697,36,45,41,2356,2912,2634,436,729,583
20200723,portal inmobiliario,rm,estacion central,house,usada,130TO140,1,140,140,140,185,185,185,3437,3437,3437,25,25,25,1626,1626,1626,473,473,473
20200718,portal inmobiliario,rm,estacion central,house,usada,130TO140,1,140,140,140,185,185,185,3437,3437,3437,25,25,25,1626,1626,1626,473,473,473
20200721,portal inmobiliario,rm,estacion central,house,usada,130TO140,1,140,140,140,185,185,185,3437,3437,3437,25,25,25,1626,1626,1626,473,473,473
20200723,portal inmobiliario,rm,estacion central,house,usada,150TO160,1,156,156,156,304,304,304,3924,3924,3924,25,25,25,1637,1637,1637,417,417,417
20200725,portal inmobiliario,rm,estacion central,house,usada,150TO160,1,156,156,156,304,304,304,3924,3924,3924,25,25,25,1637,1637,1637,417,417,417
20200724,portal inmobiliario,rm,estacion central,house,usada,150TO160,1,156,156,156,304,304,304,3924,3924,3924,25,25,25,1637,1637,1637,417,417,417
20200725,portal inmobiliario,rm,estacion central,house,usada,80TO90,2,55,89,72,112,135,124,2083,2569,2326,29,38,34,560,1119,840,268,435,352
20200724,portal inmobiliario,rm,estacion central,house,usada,80TO90,2,55,89,72,112,135,124,2083,2569,2326,29,38,34,560,1119,840,268,435,352
20200723,portal inmobiliario,rm,estacion central,house,usada,80TO90,2,55,89,72,112,135,124,2083,2569,2326,29,38,34,560,1119,840,268,435,352
20200723,portal inmobiliario,rm,estacion central,house,usada,90TO100,1,98,98,98,163,163,163,4500,4500,4500,46,46,46,2047,2047,2047,454,454,454
20200724,portal inmobiliario,rm,estacion central,house,usada,90TO100,1,98,98,98,163,163,163,4500,4500,4500,46,46,46,2047,2047,2047,454,454,454
20200721,portal inmobiliario,rm,estacion central,house,usada,90TO100,1,98,98,98,163,163,163,4500,4500,4500,46,46,46,2047,2047,2047,454,454,454
20200718,portal inmobiliario,rm,estacion central,house,usada,90TO100,1,98,98,98,163,163,163,4500,4500,4500,46,46,46,2047,2047,2047,454,454,454
20200718,portal inmobiliario,rm,huechuraba,aparment,usada,100TO110,1,108,108,108,115,115,115,6150,6150,6150,57,57,57,1966,1966,1966,319,319,319
20200723,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,3,114,120,117,114,157,129,5500,8320,6724,48,69,58,1909,2527,2140,303,347,321
20200718,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,1,120,120,120,137,137,137,5600,5600,5600,47,47,47,1997,1997,1997,356,356,356
20200724,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,3,114,120,117,114,157,129,5500,8320,6724,48,69,58,1909,2527,2140,303,347,321
20200725,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,3,114,120,117,114,157,129,5500,8320,6724,48,69,58,1909,2527,2140,303,347,321
20200721,portal inmobiliario,rm,huechuraba,aparment,usada,110TO120,3,114,120,117,114,137,122,5500,6350,5817,47,55,50,1909,1997,1963,312,356,339
20200718,portal inmobiliario,rm,huechuraba,aparment,usada,120TO130,1,130,130,130,130,130,130,6700,6700,6700,52,52,52,1982,1982,1982,295,295,295
20200725,portal inmobiliario,rm,huechuraba,aparment,usada,120TO130,3,128,130,129,130,151,137,6000,6990,6564,46,55,51,715,2229,1642,119,318,244
20200724,portal inmobiliario,rm,huechuraba,aparment,usada,120TO130,1,,,,130,130,130,6000,6000,6000,46,46,46,715,715,715,119,119,119
20200724,portal inmobiliario,rm,huechuraba,aparment,usada,130TO140,1,140,140,140,160,160,160,6300,6300,6300,45,45,45,2923,2923,2923,463,463,463
20200718,portal inmobiliario,rm,huechuraba,aparment,usada,130TO140,1,140,140,140,160,160,160,6300,6300,6300,45,45,45,3219,3219,3219,510,510,510
20200723,portal inmobiliario,rm,huechuraba,aparment,usada,130TO140,2,140,140,140,160,160,160,6300,6300,6300,45,45,45,2923,3219,3071,463,510,487
20200721,portal inmobiliario,rm,huechuraba,aparment,usada,130TO140,2,140,140,140,160,160,160,6300,6300,6300,45,45,45,2923,3219,3071,463,510,487
20200718,portal inmobiliario,rm,huechuraba,aparment,usada,140TO150,1,150,150,150,150,150,150,6500,6500,6500,43,43,43,2887,2887,2887,444,444,444
20200725,portal inmobiliario,rm,huechuraba,aparment,usada,140TO150,2,146,150,148,146,175,161,6090,6100,6095,41,42,42,2445,3720,3083,401,609,505
20200721,portal inmobiliario,rm,huechuraba,aparment,usada,140TO150,1,150,150,150,150,150,150,6500,6500,6500,43,43,43,2887,2887,2887,444,444,444
20200723,portal inmobiliario,rm,huechuraba,aparment,usada,140TO150,2,146,150,148,146,175,161,6090,6100,6095,41,42,42,2445,3720,3083,401,609,505
20200724,portal inmobiliario,rm,huechuraba,aparment,usada,140TO150,2,146,150,148,146,175,161,6090,6100,6095,41,42,42,2445,3720,3083,401,609,505
20200718,portal inmobiliario,rm,huechuraba,aparment,usada,80TO90,6,65,76,72,73,202,102,3645,6200,4923,48,84,70,872,1527,1127,167,338,238
20200721,portal inmobiliario,rm,huechuraba,aparment,usada,80TO90,10,57,88,76,67,255,124,3645,6900,4901,48,84,66,838,2333,1341,167,384,276
20200723,portal inmobiliario,rm,huechuraba,aparment,usada,80TO90,11,54,88,75,66,255,119,3999,6900,4875,51,85,67,808,2333,1289,172,384,263
20200725,portal inmobiliario,rm,huechuraba,aparment,usada,80TO90,17,54,90,76,51,255,99,1180,6900,4795,23,85,65,168,2333,1158,140,384,236
20200718,portal inmobiliario,rm,huechuraba,aparment,nueva,80TO90,2,68,68,68,82,105,94,5067,5067,5067,75,75,75,1011,1304,1158,199,257,228
20200724,portal inmobiliario,rm,huechuraba,aparment,usada,80TO90,16,54,90,78,51,255,101,1180,6900,4838,23,85,64,168,2333,1174,140,384,237
20200725,portal inmobiliario,rm,huechuraba,aparment,usada,90TO100,4,91,97,94,96,123,104,3970,6800,5155,44,70,55,1272,1906,1533,231,368,306
20200723,portal inmobiliario,rm,huechuraba,aparment,usada,90TO100,5,91,100,95,96,123,106,3970,6800,5414,44,70,57,1272,1906,1599,231,368,302
20200718,portal inmobiliario,rm,huechuraba,aparment,usada,90TO100,4,95,100,97,100,123,112,3970,7300,5868,41,73,61,1527,1883,1702,257,388,301
20200721,portal inmobiliario,rm,huechuraba,aparment,usada,90TO100,5,91,100,97,100,123,112,4350,7300,6060,48,73,63,1489,1883,1723,257,342,290
20200724,portal inmobiliario,rm,huechuraba,aparment,usada,90TO100,4,91,100,95,96,112,101,3970,6450,5068,44,64,54,1272,1860,1522,231,368,308
20200721,portal inmobiliario,rm,huechuraba,house,usada,100TO110,3,103,108,106,148,212,189,4700,6500,5730,46,60,54,1613,2562,2169,343,427,376
20200723,portal inmobiliario,rm,huechuraba,house,usada,100TO110,4,103,108,107,148,212,193,4700,6500,5873,46,60,56,1613,2942,2362,343,466,399
20200725,portal inmobiliario,rm,huechuraba,house,usada,100TO110,4,103,108,107,148,206,191,4700,6500,6000,46,60,57,1613,2942,2305,343,466,382
