snap_dt_time,srce,region,province,property_type,property_state,size_group,count,mt_util_min,mt_util_max,mt_util_avg,mt_tot_min,mt_tot_max,mt_tot_avg,price_min,price_max,price_avg,etl_uf_x_mt2_min,etl_uf_x_mt2_max,etl_uf_x_mt2_avg,etl_value_min,etl_value_max,etl_value_avg,etl_score_min,etl_score_max,etl_score_avg
2020-07-31 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,110TO120,1,120,120,120,120,120,120,4260,4260,4260,36,36,36,2337,2337,2337,548,548,548
2020-07-31 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,190TO2H,1,200,200,200,300,300,300,4166,4166,4166,21,21,21,4029,4029,4029,967,967,967
2020-07-29 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,190TO2H,1,200,200,200,300,300,300,4166,4166,4166,21,21,21,4029,4029,4029,967,967,967
2020-07-30 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,190TO2H,1,200,200,200,300,300,300,4166,4166,4166,21,21,21,4029,4029,4029,967,967,967
2020-07-30 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,80TO90,3,76,83,80,126,243,187,3437,4687,4271,45,59,54,1008,2740,1843,293,584,419
2020-07-31 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,80TO90,4,69,83,77,117,243,169,3333,4687,4036,45,59,52,966,2740,1624,289,584,387
2020-07-25 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,80TO90,3,69,85,75,117,180,141,2361,4300,3332,33,51,44,966,2073,1339,289,482,395
2020-07-24 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,80TO90,3,69,85,75,117,180,141,2361,4300,3332,33,51,44,966,2073,1339,289,482,395
2020-07-27 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,80TO90,4,69,85,77,117,276,175,2361,4756,3688,33,57,48,966,2142,1540,289,482,409
2020-07-21 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,80TO90,1,71,71,71,125,125,125,2361,2361,2361,33,33,33,977,977,977,413,413,413
2020-07-23 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,80TO90,2,71,85,78,125,180,153,2361,4300,3331,33,51,42,977,2073,1525,413,482,448
2020-07-28 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,80TO90,3,69,83,75,117,276,173,2361,4756,3484,33,57,46,966,2142,1362,289,450,384
2020-07-18 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,80TO90,1,71,71,71,125,125,125,2361,2361,2361,33,33,33,977,977,977,413,413,413
2020-07-29 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,80TO90,1,71,71,71,125,125,125,2361,2361,2361,33,33,33,977,977,977,413,413,413
2020-07-31 00:00:00,portal inmobiliario,rm,cerrillos,house,usada,90TO100,1,100,100,100,130,130,130,3611,3611,3611,36,36,36,822,822,822,227,227,227
2020-07-29 00:00:00,portal inmobiliario,rm,cerro navia,aparment,usada,80TO90,2,45,45,45,45,45,45,1493,1493,1493,33,33,33,483,483,483,323,323,323
2020-07-27 00:00:00,portal inmobiliario,rm,cerro navia,aparment,usada,80TO90,1,45,45,45,45,45,45,1493,1493,1493,33,33,33,483,483,483,323,323,323
2020-07-28 00:00:00,portal inmobiliario,rm,cerro navia,aparment,usada,80TO90,1,45,45,45,45,45,45,1493,1493,1493,33,33,33,483,483,483,323,323,323
2020-07-18 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,110TO120,1,120,120,120,109,109,109,2430,2430,2430,22,22,22,1151,1151,1151,473,473,473
2020-07-31 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,110TO120,2,120,120,120,109,109,109,2430,2430,2430,22,22,22,1151,1151,1151,473,473,473
2020-07-30 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,110TO120,1,120,120,120,109,109,109,2430,2430,2430,22,22,22,1151,1151,1151,473,473,473
2020-07-23 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,250TO3H,1,265,265,265,350,350,350,5208,5208,5208,20,20,20,4334,4334,4334,832,832,832
2020-07-24 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,250TO3H,1,265,265,265,350,350,350,5208,5208,5208,20,20,20,4334,4334,4334,832,832,832
2020-07-25 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,250TO3H,1,265,265,265,350,350,350,5208,5208,5208,20,20,20,4334,4334,4334,832,832,832
2020-07-21 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,250TO3H,1,265,265,265,350,350,350,5208,5208,5208,20,20,20,4334,4334,4334,832,832,832
2020-07-29 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,80TO90,1,32,32,32,162,162,162,1976,1976,1976,62,62,62,528,528,528,267,267,267
2020-07-31 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,80TO90,1,32,32,32,162,162,162,1976,1976,1976,62,62,62,528,528,528,267,267,267
2020-07-25 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,80TO90,1,32,32,32,162,162,162,1976,1976,1976,62,62,62,528,528,528,267,267,267
2020-07-21 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,80TO90,2,32,70,51,140,162,151,1976,2118,2047,30,62,46,528,918,723,267,433,350
2020-07-18 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,80TO90,2,32,70,51,140,162,151,1976,2118,2047,30,62,46,528,918,723,267,433,350
2020-07-23 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,80TO90,1,70,70,70,140,140,140,2118,2118,2118,30,30,30,918,918,918,433,433,433
2020-07-28 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,80TO90,1,32,32,32,162,162,162,1976,1976,1976,62,62,62,528,528,528,267,267,267
2020-07-27 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,LT30,1,1,1,1,172,172,172,2777,2777,2777,2777,2777,2777,1297,1297,1297,467,467,467
2020-07-29 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,LT30,1,1,1,1,172,172,172,2777,2777,2777,2777,2777,2777,1297,1297,1297,467,467,467
2020-07-28 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,LT30,1,1,1,1,172,172,172,2777,2777,2777,2777,2777,2777,1297,1297,1297,467,467,467
2020-07-25 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,LT30,1,1,1,1,172,172,172,2777,2777,2777,2777,2777,2777,1297,1297,1297,467,467,467
2020-07-24 00:00:00,portal inmobiliario,rm,cerro navia,house,usada,LT30,1,1,1,1,172,172,172,2777,2777,2777,2777,2777,2777,1297,1297,1297,467,467,467
2020-07-21 00:00:00,portal inmobiliario,rm,colina,aparment,usada,110TO120,1,120,120,120,132,132,132,8400,8400,8400,70,70,70,1591,1591,1591,189,189,189
2020-07-18 00:00:00,portal inmobiliario,rm,colina,aparment,usada,110TO120,1,120,120,120,132,132,132,8400,8400,8400,70,70,70,1591,1591,1591,189,189,189
2020-07-29 00:00:00,portal inmobiliario,rm,colina,aparment,usada,110TO120,1,120,120,120,132,132,132,8400,8400,8400,70,70,70,1591,1591,1591,189,189,189
2020-07-28 00:00:00,portal inmobiliario,rm,colina,aparment,usada,110TO120,1,120,120,120,132,132,132,8400,8400,8400,70,70,70,1591,1591,1591,189,189,189
2020-07-23 00:00:00,portal inmobiliario,rm,colina,aparment,usada,110TO120,1,120,120,120,132,132,132,8400,8400,8400,70,70,70,1591,1591,1591,189,189,189
2020-07-24 00:00:00,portal inmobiliario,rm,colina,aparment,usada,120TO130,1,125,125,125,142,142,142,8500,8500,8500,68,68,68,2075,2075,2075,244,244,244
2020-07-21 00:00:00,portal inmobiliario,rm,colina,aparment,usada,120TO130,1,125,125,125,142,142,142,8500,8500,8500,68,68,68,2075,2075,2075,244,244,244
2020-07-23 00:00:00,portal inmobiliario,rm,colina,aparment,usada,120TO130,1,125,125,125,142,142,142,8500,8500,8500,68,68,68,2075,2075,2075,244,244,244
2020-07-25 00:00:00,portal inmobiliario,rm,colina,aparment,usada,120TO130,1,125,125,125,142,142,142,8500,8500,8500,68,68,68,2075,2075,2075,244,244,244
2020-07-23 00:00:00,portal inmobiliario,rm,colina,aparment,usada,250TO3H,1,275,275,275,320,320,320,20400,20400,20400,74,74,74,5786,5786,5786,283,283,283
2020-07-28 00:00:00,portal inmobiliario,rm,colina,aparment,usada,250TO3H,1,275,275,275,320,320,320,20400,20400,20400,74,74,74,5786,5786,5786,283,283,283
2020-07-25 00:00:00,portal inmobiliario,rm,colina,aparment,usada,250TO3H,1,275,275,275,320,320,320,20400,20400,20400,74,74,74,5786,5786,5786,283,283,283
2020-07-24 00:00:00,portal inmobiliario,rm,colina,aparment,usada,250TO3H,1,275,275,275,320,320,320,20400,20400,20400,74,74,74,5786,5786,5786,283,283,283
2020-07-29 00:00:00,portal inmobiliario,rm,colina,aparment,usada,250TO3H,1,275,275,275,320,320,320,20400,20400,20400,74,74,74,5786,5786,5786,283,283,283
2020-07-27 00:00:00,portal inmobiliario,rm,colina,aparment,usada,250TO3H,1,275,275,275,320,320,320,20400,20400,20400,74,74,74,5786,5786,5786,283,283,283
2020-07-29 00:00:00,portal inmobiliario,rm,colina,aparment,usada,2HTO250,1,235,235,235,275,275,275,20800,20800,20800,89,89,89,4455,4455,4455,214,214,214
2020-07-28 00:00:00,portal inmobiliario,rm,colina,aparment,usada,2HTO250,1,235,235,235,275,275,275,20800,20800,20800,89,89,89,4455,4455,4455,214,214,214
2020-07-25 00:00:00,portal inmobiliario,rm,colina,aparment,usada,80TO90,1,87,87,87,87,87,87,7264,7264,7264,83,83,83,804,804,804,110,110,110
2020-07-29 00:00:00,portal inmobiliario,rm,colina,aparment,usada,80TO90,1,87,87,87,87,87,87,7264,7264,7264,83,83,83,804,804,804,110,110,110
2020-07-27 00:00:00,portal inmobiliario,rm,colina,aparment,usada,80TO90,1,87,87,87,87,87,87,7264,7264,7264,83,83,83,804,804,804,110,110,110
2020-07-18 00:00:00,portal inmobiliario,rm,colina,aparment,usada,80TO90,1,87,87,87,87,87,87,7264,7264,7264,83,83,83,804,804,804,110,110,110
2020-07-31 00:00:00,portal inmobiliario,rm,colina,aparment,usada,80TO90,1,87,87,87,87,87,87,7264,7264,7264,83,83,83,761,761,761,104,104,104
2020-07-21 00:00:00,portal inmobiliario,rm,colina,aparment,usada,80TO90,1,87,87,87,87,87,87,7264,7264,7264,83,83,83,804,804,804,110,110,110
2020-07-28 00:00:00,portal inmobiliario,rm,colina,aparment,usada,80TO90,1,87,87,87,87,87,87,7264,7264,7264,83,83,83,804,804,804,110,110,110
2020-07-23 00:00:00,portal inmobiliario,rm,colina,aparment,usada,80TO90,1,87,87,87,87,87,87,7264,7264,7264,83,83,83,804,804,804,110,110,110
2020-07-27 00:00:00,portal inmobiliario,rm,colina,aparment,usada,90TO100,1,100,100,100,115,115,115,6400,6400,6400,64,64,64,1616,1616,1616,252,252,252
2020-07-23 00:00:00,portal inmobiliario,rm,colina,aparment,usada,90TO100,1,100,100,100,115,115,115,6400,6400,6400,64,64,64,1616,1616,1616,252,252,252
2020-07-24 00:00:00,portal inmobiliario,rm,colina,aparment,usada,90TO100,1,100,100,100,115,115,115,6400,6400,6400,64,64,64,1616,1616,1616,252,252,252
2020-07-29 00:00:00,portal inmobiliario,rm,colina,aparment,usada,90TO100,1,100,100,100,115,115,115,6400,6400,6400,64,64,64,1616,1616,1616,252,252,252
2020-07-21 00:00:00,portal inmobiliario,rm,colina,aparment,usada,90TO100,1,100,100,100,115,115,115,6400,6400,6400,64,64,64,1616,1616,1616,252,252,252
2020-07-28 00:00:00,portal inmobiliario,rm,colina,aparment,usada,90TO100,1,100,100,100,115,115,115,6400,6400,6400,64,64,64,1616,1616,1616,252,252,252
2020-07-18 00:00:00,portal inmobiliario,rm,colina,aparment,usada,90TO100,1,100,100,100,115,115,115,6400,6400,6400,64,64,64,1616,1616,1616,252,252,252
2020-07-25 00:00:00,portal inmobiliario,rm,colina,aparment,usada,90TO100,1,100,100,100,115,115,115,6400,6400,6400,64,64,64,1616,1616,1616,252,252,252
2020-07-31 00:00:00,portal inmobiliario,rm,colina,house,usada,100TO110,3,110,110,110,270,405,325,4500,6300,5564,41,57,51,1786,3591,2653,396,609,472
2020-07-23 00:00:00,portal inmobiliario,rm,colina,house,usada,100TO110,1,103,103,103,350,350,350,4861,4861,4861,47,47,47,2519,2519,2519,518,518,518
2020-07-30 00:00:00,portal inmobiliario,rm,colina,house,usada,100TO110,3,110,110,110,270,405,325,4500,6300,5564,41,57,51,1786,3591,2653,396,609,472
2020-07-29 00:00:00,portal inmobiliario,rm,colina,house,usada,100TO110,6,108,110,110,200,405,300,4500,6300,5182,41,57,48,1786,3591,2464,396,609,470
2020-07-27 00:00:00,portal inmobiliario,rm,colina,house,usada,100TO110,3,108,110,110,200,403,275,4500,5400,4800,41,50,44,1798,3046,2275,399,564,468
2020-07-21 00:00:00,portal inmobiliario,rm,colina,house,usada,100TO110,2,103,110,107,220,350,285,4500,4861,4681,41,47,44,1979,2519,2249,439,518,479
2020-07-18 00:00:00,portal inmobiliario,rm,colina,house,usada,100TO110,3,103,110,107,220,403,325,4500,5400,4921,41,50,46,1979,2633,2377,439,518,482
2020-07-28 00:00:00,portal inmobiliario,rm,colina,house,usada,100TO110,5,108,110,110,200,403,279,4500,6300,5040,41,57,46,1786,3046,2239,396,564,442
2020-07-25 00:00:00,portal inmobiliario,rm,colina,house,usada,100TO110,2,110,110,110,200,220,210,4500,4500,4500,41,41,41,1798,1979,1889,399,439,419
2020-07-24 00:00:00,portal inmobiliario,rm,colina,house,usada,100TO110,3,103,110,108,200,350,257,4500,4861,4621,41,47,43,1798,2519,2099,399,518,452
2020-07-29 00:00:00,portal inmobiliario,rm,colina,house,usada,110TO120,9,112,120,118,230,9853,2346,4800,9800,6745,40,88,58,2252,64734,13803,349,6605,1554
2020-07-25 00:00:00,portal inmobiliario,rm,colina,house,usada,110TO120,5,114,120,119,230,381,319,4800,8940,6098,40,74,51,2307,3295,2736,283,568,469
2020-07-30 00:00:00,portal inmobiliario,rm,colina,house,usada,110TO120,2,118,120,119,350,364,357,6950,7000,6975,58,59,59,2427,2781,2604,349,397,373
2020-07-27 00:00:00,portal inmobiliario,rm,colina,house,usada,110TO120,5,112,120,117,230,9000,2049,4800,9800,6270,40,88,54,2307,64734,15177,480,6605,1733
2020-07-31 00:00:00,portal inmobiliario,rm,colina,house,usada,110TO120,3,112,120,117,350,9853,3523,6950,9800,7917,58,88,69,2427,40879,15363,349,4171,1639
2020-07-23 00:00:00,portal inmobiliario,rm,colina,house,usada,110TO120,7,111,120,116,286,400,333,5500,8940,6509,48,74,57,2061,3313,2596,283,532,408
2020-07-28 00:00:00,portal inmobiliario,rm,colina,house,usada,110TO120,6,112,120,118,230,9000,1768,4800,9800,6392,40,88,55,2307,64734,13111,397,6605,1511
2020-07-21 00:00:00,portal inmobiliario,rm,colina,house,usada,110TO120,8,111,120,117,230,400,320,4800,8940,6295,40,74,55,2061,3313,2560,283,532,417
2020-07-18 00:00:00,portal inmobiliario,rm,colina,house,usada,110TO120,7,111,120,116,230,400,315,4800,7200,5918,40,60,52,2061,3313,2563,322,532,437
2020-07-24 00:00:00,portal inmobiliario,rm,colina,house,usada,110TO120,3,119,120,120,230,352,284,4800,8940,6397,40,74,53,2307,2811,2551,283,515,426
2020-07-24 00:00:00,portal inmobiliario,rm,colina,house,usada,120TO130,9,122,130,126,225,385,323,5100,8600,6805,40,70,55,2349,3239,2796,317,616,430
2020-07-27 00:00:00,portal inmobiliario,rm,colina,house,usada,120TO130,9,122,130,128,225,436,328,5100,8600,6620,40,70,53,2349,3721,2938,286,616,465
2020-07-21 00:00:00,portal inmobiliario,rm,colina,house,usada,120TO130,11,122,130,126,305,440,364,7500,9200,7960,58,72,64,2319,3934,3047,252,482,385
2020-07-31 00:00:00,portal inmobiliario,rm,colina,house,usada,120TO130,6,122,130,127,300,700,447,6200,8990,7832,48,71,62,2440,6075,3576,283,682,454
2020-07-25 00:00:00,portal inmobiliario,rm,colina,house,usada,120TO130,10,122,130,127,225,436,334,5100,8600,6963,40,70,56,2349,3721,2889,317,616,431
2020-07-29 00:00:00,portal inmobiliario,rm,colina,house,usada,120TO130,9,122,130,127,225,436,329,5100,8600,7059,40,70,56,2349,3721,2832,283,616,419
2020-07-18 00:00:00,portal inmobiliario,rm,colina,house,usada,120TO130,12,124,130,127,293,440,347,5100,9200,7680,40,72,61,2319,3934,3161,252,613,419
2020-07-30 00:00:00,portal inmobiliario,rm,colina,house,usada,120TO130,5,122,130,127,300,700,455,6200,8990,7818,48,71,62,2440,6075,3746,283,682,476
2020-07-23 00:00:00,portal inmobiliario,rm,colina,house,usada,120TO130,14,122,130,126,293,440,348,5100,9200,7662,40,72,61,2319,3934,2995,252,512,400
2020-07-28 00:00:00,portal inmobiliario,rm,colina,house,usada,120TO130,10,122,130,127,225,436,335,5100,9200,7253,40,72,58,2319,3721,2850,252,616,411
2020-07-18 00:00:00,portal inmobiliario,rm,colina,house,usada,130TO140,38,131,140,140,260,5322,676,6320,11200,8789,45,81,64,1994,36642,5296,291,4117,615
2020-07-31 00:00:00,portal inmobiliario,rm,colina,house,usada,130TO140,43,131,140,139,257,5192,562,2951,11300,8944,22,81,65,2137,27228,4461,194,3720,564
2020-07-27 00:00:00,portal inmobiliario,rm,colina,house,usada,130TO140,46,131,140,139,257,5192,618,5350,11300,9294,38,81,67,2236,28827,5077,261,3404,562
2020-07-21 00:00:00,portal inmobiliario,rm,colina,house,usada,130TO140,40,131,140,139,260,5322,658,6310,11200,8823,45,81,64,1994,36642,5111,291,4117,591
2020-07-30 00:00:00,portal inmobiliario,rm,colina,house,usada,130TO140,36,131,140,139,257,1500,465,2951,11300,9044,22,81,65,2406,10978,4181,261,3720,532
2020-07-24 00:00:00,portal inmobiliario,rm,colina,house,usada,130TO140,35,131,140,139,272,3502,499,5350,11300,8899,38,81,65,2534,28827,4627,261,3238,524
2020-07-28 00:00:00,portal inmobiliario,rm,colina,house,usada,130TO140,35,131,140,140,257,5192,598,5350,11300,9451,38,81,68,2236,27228,4792,261,3404,523
2020-07-25 00:00:00,portal inmobiliario,rm,colina,house,usada,130TO140,40,131,140,139,257,5192,619,5350,11300,8994,38,81,65,2406,28827,5172,261,3404,587
2020-07-29 00:00:00,portal inmobiliario,rm,colina,house,usada,130TO140,42,131,140,140,257,5192,567,6300,11300,9324,46,81,67,2236,27228,4563,261,3404,501
2020-07-23 00:00:00,portal inmobiliario,rm,colina,house,usada,130TO140,48,131,140,139,272,5322,573,6310,11300,8865,45,81,64,2534,36642,4924,261,4117,562
2020-07-29 00:00:00,portal inmobiliario,rm,colina,house,usada,140TO150,26,141,150,148,300,630,445,6850,12000,9858,46,80,67,2424,6221,4405,300,691,446
2020-07-27 00:00:00,portal inmobiliario,rm,colina,house,usada,140TO150,24,142,150,149,300,550,438,6850,11579,9544,46,77,65,2424,5730,4327,300,560,451
2020-07-30 00:00:00,portal inmobiliario,rm,colina,house,usada,140TO150,20,141,150,148,300,638,431,6850,12600,9686,46,84,66,2858,6221,4008,300,691,418
2020-07-28 00:00:00,portal inmobiliario,rm,colina,house,usada,140TO150,28,141,150,149,300,630,442,6850,12000,9550,46,80,65,2424,6221,4332,300,691,453
2020-07-21 00:00:00,portal inmobiliario,rm,colina,house,usada,140TO150,25,145,150,149,297,630,459,6850,12900,10074,46,86,68,2949,6221,4216,286,691,421
2020-07-18 00:00:00,portal inmobiliario,rm,colina,house,usada,140TO150,23,145,150,149,297,630,445,6850,12900,9849,46,86,67,2147,6221,4079,286,691,417
2020-07-25 00:00:00,portal inmobiliario,rm,colina,house,usada,140TO150,22,145,150,149,300,550,456,6850,11600,9822,46,77,67,3065,5730,4582,375,560,465
2020-07-31 00:00:00,portal inmobiliario,rm,colina,house,usada,140TO150,18,141,150,148,300,638,423,6850,12600,9494,46,84,65,2424,6221,3894,304,691,413
2020-07-23 00:00:00,portal inmobiliario,rm,colina,house,usada,140TO150,23,145,150,149,300,630,461,6850,12900,10117,46,86,69,2954,6221,4225,291,691,419
2020-07-24 00:00:00,portal inmobiliario,rm,colina,house,usada,140TO150,25,145,150,149,300,570,466,6850,11700,10032,46,78,68,3065,5730,4667,375,560,464
2020-07-30 00:00:00,portal inmobiliario,rm,colina,house,usada,150TO160,16,152,160,158,262,815,484,6300,13000,10121,39,84,65,2600,10233,4810,262,957,480
2020-07-25 00:00:00,portal inmobiliario,rm,colina,house,usada,150TO160,29,152,160,159,327,5220,778,7800,13000,10806,49,84,69,2845,29367,6446,287,2796,592
2020-07-23 00:00:00,portal inmobiliario,rm,colina,house,usada,150TO160,27,151,160,158,262,5220,778,6300,13000,10209,39,84,65,2094,29367,6102,205,2796,591
2020-07-27 00:00:00,portal inmobiliario,rm,colina,house,usada,150TO160,31,152,160,159,262,815,482,6300,13000,10396,39,84,66,2709,10233,5068,327,957,488
2020-07-28 00:00:00,portal inmobiliario,rm,colina,house,usada,150TO160,28,152,160,159,262,815,496,6300,13000,10499,39,84,67,2600,10233,5202,262,957,496
2020-07-31 00:00:00,portal inmobiliario,rm,colina,house,usada,150TO160,11,154,160,158,300,632,445,6850,11990,10140,43,75,65,2600,5452,4225,262,597,421
2020-07-29 00:00:00,portal inmobiliario,rm,colina,house,usada,150TO160,24,152,160,159,262,815,494,6300,13000,10463,39,84,66,2600,10233,5222,262,957,500
2020-07-21 00:00:00,portal inmobiliario,rm,colina,house,usada,150TO160,23,151,160,158,262,5220,667,6300,13000,10060,39,84,64,2094,23145,5311,205,2012,523
2020-07-24 00:00:00,portal inmobiliario,rm,colina,house,usada,150TO160,26,152,160,159,327,5220,812,7800,13000,10714,49,84,68,2845,29367,6590,287,2796,609
2020-07-18 00:00:00,portal inmobiliario,rm,colina,house,usada,150TO160,20,151,160,159,262,815,439,6300,13000,9554,39,84,61,2094,9648,4287,205,759,454
2020-07-23 00:00:00,portal inmobiliario,rm,colina,house,usada,160TO170,14,161,170,169,300,678,489,8350,13500,11428,50,79,68,3052,6988,4928,226,607,440
2020-07-18 00:00:00,portal inmobiliario,rm,colina,house,nueva,160TO170,3,170,170,170,449,495,465,12527,12527,12527,74,74,74,4078,5455,4540,325,435,362
2020-07-24 00:00:00,portal inmobiliario,rm,colina,house,usada,160TO170,19,161,170,169,390,678,498,8900,13500,11102,52,79,66,3052,6988,5027,226,608,456
2020-07-28 00:00:00,portal inmobiliario,rm,colina,house,usada,160TO170,17,163,170,170,300,614,483,8900,12900,11031,52,79,66,3110,6581,4853,270,572,440
2020-07-18 00:00:00,portal inmobiliario,rm,colina,house,usada,160TO170,12,163,170,169,300,650,519,8350,13500,11091,50,79,66,3110,6545,4529,244,600,416
